id,n_lines
719170,188
486720,22
660436,25
320442,42
320442,2
320005,9
487017,52
487017,55
882317,273
882318,63
882318,11
548255,32
487030,9
6722,14
660324,12
660324,2
1043134,83
1043134,72
320086,5
660068,5
660345,60
8314,3
882361,6
148722,46
320110,13
429126,30
429126,8
882419,3
660392,18
660071,9
660071,27
767245,2
767245,2
429161,3
6772,14
6772,35
982957,10
320574,7
320574,14
602461,98
602461,58
982984,35
602314,160
602500,22
548429,28
831537,3
831537,18
602647,5
487181,39
1091016,12
1091016,28
1091016,76
719636,17
882067,9
882067,12
831003,25
831003,7
719483,104
719494,102
487376,81
487376,84
660250,4
660250,14
487380,32
660284,3
660284,47
487394,8
548585,90
719777,216
719777,45
719649,4
719649,10
1090308,8
1090308,9
548609,21
487403,3
602536,88
602536,34
983114,187
983114,32
767598,70
602316,6
602316,5
602537,113
1091102,4
548394,30
933616,50
718988,5
718988,51
718988,59
719030,7
429355,74
767755,35
767755,53
719544,11
767769,14
767634,5
831075,80
831075,26
767642,73
320735,41
982849,3
982849,64
1043688,6
831416,13
831416,51
602339,104
767787,18
767787,101
548769,36
548769,19
548769,4
548769,8
548769,53
1043712,7
320841,53
548205,19
548783,110
660913,37
660913,23
660913,15
660913,44
660913,19
487652,39
487652,15
11569,21
767669,68
321381,70
660938,5
602944,16
602897,7
602952,52
602952,9
10639,3
548424,23
548787,8
1090844,31
660966,48
660966,18
321604,57
321604,63
719813,24
832054,4
150742,4
150742,36
548828,11
660648,29
430066,18
487252,2
487252,54
719887,36
719901,46
548922,63
321134,8
487286,24
429897,11
719726,15
487324,11
487324,13
603444,49
321245,37
321245,27
487350,45
429931,13
603086,35
603457,6
548851,4
719741,17
882910,17
882910,4
322169,87
767504,24
660996,24
549033,15
549033,78
549033,58
549033,70
767508,4
767508,55
549077,57
661048,32
661048,2
602716,15
602716,17
322350,35
322350,35
661232,7
430319,10
933765,7
933765,38
882782,29
983482,32
548961,20
548961,13
548961,11
883203,6
661071,109
488145,44
933802,62
487847,16
487847,24
831856,11
831856,3
882924,3
832452,44
603360,6
832470,63
832470,17
832470,15
488013,33
488013,14
661135,2
487912,12
603537,42
323727,10
934239,33
487940,11
487848,57
488058,36
322836,6
488075,13
934289,5
1043908,14
883474,109
1044065,21
488091,13
322848,10
883479,34
883479,28
720547,90
549147,45
549147,8
549159,17
549159,4
883483,82
883533,13
1091824,10
883288,20
883288,19
549213,13
12984,27
768262,210
548683,30
548683,112
768106,9
549225,26
549236,122
151967,4
151967,27
151967,20
152753,8
152780,49
768298,67
768298,89
832502,83
1091573,57
488286,45
488286,14
768152,29
983694,6
983694,13
603653,5
720276,6
14222,6
603710,13
983702,37
430188,7
153198,3
153198,5
153198,7
548760,55
661501,20
832708,15
832708,75
430204,7
430888,37
549342,129
549342,26
720882,17
720393,32
720393,21
833049,77
1091607,56
603956,48
603956,28
549004,47
603971,10
603989,30
603989,30
603989,30
934842,20
934842,62
1091624,40
833091,12
833091,25
833091,33
661523,20
431031,171
604028,24
431045,2
14879,7
323865,30
934938,15
934938,11
934938,58
768750,32
832382,16
832382,2
832382,3
324152,13
431088,43
934575,29
934575,50
768665,37
768665,36
549848,26
549848,4
549518,49
549518,47
549518,18
488377,6
325288,54
325288,66
984250,6
430593,87
325384,125
603846,45
325766,253
325766,17
325411,31
325411,10
325411,14
983881,40
325831,51
662056,7
603863,41
488545,41
325469,5
325469,59
325660,8
768692,44
662071,36
662071,41
833317,27
833317,44
984087,159
604348,86
604348,26
488660,13
488660,9
488660,17
488616,82
549573,4
549573,4
549573,4
488459,33
1044815,56
1044815,4
549379,3
549398,70
549398,58
549398,18
549398,49
431224,4
549422,5
549422,5
431248,23
430441,9
430768,20
15072,9
326213,97
326213,10
326213,19
661872,5
326229,10
431282,32
430787,13
661881,64
549807,14
549807,32
832887,44
661576,4
431308,40
488894,45
604259,39
549808,9
549808,53
549808,6
662092,19
430816,45
324295,3
324295,13
832903,2
832903,3
324441,54
324441,27
488726,237
488738,33
488746,43
604280,37
604280,53
604280,104
488783,23
488783,16
549819,97
549819,31
884060,3
721114,30
326456,55
549440,42
720692,66
720692,47
720692,58
768898,25
768898,47
768898,4
549675,6
431417,54
661706,10
884164,9
662044,28
549684,232
326834,13
326834,6
430696,3
430696,16
604042,7
488862,2
984596,15
431423,2
156030,25
884119,7
884119,135
326974,7
326974,13
326974,19
550096,81
604165,21
1044870,8
604569,26
327091,28
604166,61
604166,6
604084,6
488358,21
431111,5
431111,4
431111,5
604216,52
550114,45
550114,45
327370,35
604572,16
604572,2
604572,11
550221,7
431716,142
549942,180
549942,26
604138,8
768966,18
1044499,51
1044499,50
1044499,52
1044499,42
1044499,60
549963,26
662230,32
550317,97
550329,62
16401,40
16401,60
768564,12
768564,11
935271,22
935271,73
18079,4
18079,38
431608,31
431608,66
550397,46
721363,11
157415,50
157415,17
157502,15
833257,3
833257,5
769021,31
769021,102
431792,8
662529,2
935556,46
431823,167
550272,77
833282,15
721637,81
662446,9
662446,8
431862,23
662268,84
489274,35
489176,10
489345,3
833810,50
833820,10
833820,14
833025,17
833025,16
489233,19
935648,22
935648,8
662313,37
662313,69
721644,54
721644,4
431949,20
489353,31
489098,55
489098,10
489098,11
661793,76
489118,11
833675,77
884579,40
489139,6
489139,7
327571,10
884649,26
884649,42
884649,18
328602,90
328635,98
327632,5
985022,32
721654,10
769667,11
984488,16
984488,5
18451,5
985050,11
985050,11
327100,94
935983,53
605352,51
550589,60
550589,72
489485,19
769710,2
769710,58
769710,35
985103,43
985103,30
985103,13
721992,19
158405,26
769310,7
432227,3
432227,33
662809,15
1046075,6
662971,59
662971,45
160329,68
551025,32
662628,64
663095,65
551040,31
935693,36
432253,10
662737,5
662737,3
884880,8
662636,90
18878,40
18878,35
605408,164
551077,4
