id,n_lines
47032770,9
44132088,7
60542689,9
59981021,2
59981021,2
60889309,5
60889309,5
46418438,8
56601816,13
46425415,3
46425415,9
46425415,10
44905836,4
53006383,10
59644205,3
13627873,2
53271912,6
33802510,13
56390234,3
55272935,10
55272935,10
56275397,11
57661264,117
60487335,5
52923730,27
58955214,6
57060845,7
59144994,3
57175123,10
52981056,5
55079310,9
57118021,6
52837530,24
50948146,4
52465127,18
41909373,6
60177907,4
50508976,4
60096392,10
60096392,8
53774787,5
53774787,5
56338065,4
56338065,3
56338065,5
52820906,7
57284294,10
56597471,5
51106285,8
57686832,8
59659709,22
51225056,9
59434684,9
55371685,3
60202584,11
58214794,5
51745215,8
49089852,7
60000218,5
51151050,7
57536426,7
57536426,18
46706638,5
35742667,6
30364580,4
56128401,9
30461154,3
30373381,3
50565175,6
50565175,6
43678214,3
51350035,11
57685653,19
56145321,4
46488695,3
49173961,11
56699646,15
49222580,4
56271622,13
47631737,5
52937923,3
52898906,7
56786443,4
34963958,9
49006180,3
55090470,15
48195143,3
51398176,6
61159464,2
39052254,39
53546315,7
61064672,6
59442160,6
24462663,4
50367564,9
50367564,10
50367564,11
57057786,11
46977304,4
53009647,13
53009647,11
53009647,9
58833228,24
36762231,11
34329145,4
51587557,4
55663871,3
15120564,2
36407352,12
46800708,19
56962882,19
60733259,2
53225965,2
53225965,3
57489391,5
60643196,13
56821715,30
44629961,9
40814221,6
47141751,3
58389391,13
49627171,2
56608914,42
54197340,2
34624907,5
34624907,7
34624907,8
48516062,12
51183603,6
55423247,3
60483846,30
52521936,5
56933145,8
60784650,20
60784650,20
60048990,2
56590060,5
49287711,11
52950589,8
52638729,3
48809317,27
51830987,3
50364378,16
50364378,8
50364378,2
60037634,3
60037634,6
60037634,19
60037634,19
47960036,4
47960036,6
18398848,6
32601283,4
47885028,7
51417548,9
61248858,10
49181831,16
59088449,7
59135461,24
57903826,3
57903826,3
57903826,18
49940083,5
48953440,11
48953440,9
37362631,5
58372388,4
40563627,7
29704908,8
45787825,5
61015001,7
37661899,3
61771670,7
58588518,8
58588518,7
58109400,4
25703429,6
61918988,8
44615738,2
50172844,13
50613058,6
39165383,9
34254305,14
41648503,12
47563597,7
50568501,8
50568501,12
10797510,3
44721136,8
45056153,27
48556429,2
54550190,7
61235973,20
59351261,5
54746544,17
54746544,18
49772446,5
49772446,2
58259703,5
62069535,6
62069535,14
62069535,13
54490383,5
13072692,3
13072692,7
58633575,3
52732638,35
60956240,10
57600574,13
62104690,29
50001147,17
58363245,6
21213222,4
61707488,10
23976352,45
36475574,2
48663437,15
54522734,24
50147186,13
47926455,3
46328839,2
53587969,22
57521571,3
45465299,4
58833850,4
58695430,5
61589508,6
58751062,11
4179817,8
52515109,4
54798297,3
45055483,19
38016253,7
56955623,8
33112139,6
58068437,13
61325557,5
61325557,5
54596311,43
61953918,2
61989665,9
47786631,7
54605373,8
26178668,4
59681824,39
61314804,3
35223921,18
50627838,4
55390031,3
55390031,3
24620147,15
15729625,4
45245995,16
58048657,16
53540247,5
50821893,12
50821893,11
48382378,12
48831034,4
54904414,5
48898625,8
60315662,4
60598454,22
58809280,22
57330879,10
8518978,6
59038998,17
57442721,39
62040000,6
54076030,16
24820894,4
49295165,5
58034872,8
58034872,14
33185764,6
46247765,7
35713722,11
33823242,11
53512596,11
54896954,23
61045660,19
47785895,5
49880265,6
8983835,3
48112934,31
57465851,7
52284807,17
46075288,5
57148576,17
47848578,25
55766944,16
55766944,11
57204512,12
50587377,39
45874933,3
45874933,8
56194795,12
35738583,20
51908445,5
41222291,5
34245153,4
57261032,9
51891397,14
53868212,8
42083432,9
59467955,4
48645376,5
40160890,3
60187728,20
49350219,10
51894195,4
51894195,5
57125689,3
51494349,3
51200797,11
46373936,26
40720751,3
40720751,14
55449149,8
43486927,14
57924674,17
49606872,3
54439261,3
37649384,12
60487425,2
36922319,5
38830055,2
53007122,15
45913452,10
53849678,35
50422850,4
56737554,25
51763515,16
41225478,3
41225478,4
54379502,24
46222720,5
53210850,8
48968053,2
35757638,6
56733795,7
51971759,13
54010250,3
44481953,2
44640397,37
40701495,3
56130721,11
51864252,3
52473840,12
58163830,2
39202752,23
34138543,3
48315503,3
49552738,28
34524412,25
60054393,11
42576197,29
60911269,31
41481352,12
59536542,32
58784020,3
58128702,5
58128702,7
52029208,8
20559730,6
44234791,2
36911623,3
59769108,4
60236280,4
53179952,39
56590277,3
56590277,20
56314886,7
58521605,6
59574542,3
48472288,3
46755600,25
45830007,8
58657456,5
44675644,14
43412452,3
38705214,4
60272319,8
48513587,24
46346787,14
52892357,3
48321335,50
56345897,31
57191276,7
56208508,6
58830893,2
40856343,5
40856343,4
53944751,6
55056990,13
45961585,3
58365204,8
46622420,8
40468728,3
47306730,6
47306730,7
28406088,9
18444556,6
53062146,3
58117870,5
53550222,2
51118722,6
48275122,8
55492892,9
55492892,4
34704212,13
16757354,2
45833417,9
55398104,70
58992438,9
35606495,6
46698562,14
51374574,7
51797127,4
56909788,12
48326573,5
56772473,6
54042049,16
59161030,7
56885671,13
56885671,8
46417743,6
47454198,13
59019423,3
44794358,26
52618051,5
51812357,7
51115899,4
57640111,4
57689307,5
47616872,8
47550544,30
41699170,6
53007239,5
7245089,2
49548652,3
30892446,14
52952675,6
59404792,6
56777296,19
56777296,30
52730352,3
8760823,6
48253213,6
54856079,6
48646749,19
46615344,11
43285229,9
61569860,9
27346840,3
44474643,8
44474643,7
52498059,15
58340296,2
44046878,7
47727123,5
47727123,4
11715924,2
45114577,22
53931510,7
45354679,12
28310516,3
48246215,11
34819544,14
34819544,6
61700119,2
61665910,15
57020196,25
57990761,7
36220219,22
47356958,17
54620721,9
54975343,16
57468559,5
44950690,9
57821482,4
12254703,3
50814985,41
54893121,6
57990593,6
24017163,8
49677964,7
53455950,5
26136772,5
40137323,13
40137323,10
53670285,53
58431428,2
59898893,3
59898893,3
59157844,3
49625866,2
39348760,3
44080934,4
49361248,3
39066624,15
61588686,3
55192223,38
11630378,8
55186009,13
53336697,6
53503930,18
53503930,11
52315856,3
44901665,4
17209817,10
59330305,4
57447205,8
54842408,39
61295493,14
57598655,8
44336806,12
18930942,13
50113343,8
50113343,10
53443031,5
55158217,11
19229668,16
51613090,4
47894652,62
49886026,7
45144546,3
61762242,2
52543614,2
52543614,4
44667688,4
11580030,11
51709680,11
60391531,49
44176898,12
49746004,10
44950772,2
48654764,6
47383452,12
58015918,7
59154554,4
59374650,6
58312366,13
48310241,3
49403680,10
49403680,9
48061176,10
57939537,5
37809275,3
46278582,19
46278582,15
57354808,10
57354808,9
59416224,6
53425859,3
36128275,23
57642820,7
62052967,8
62052967,5
53388275,4
61929858,3
58680123,5
58547488,18
62093828,19
43041434,7
61573830,11
48960889,6
48960889,11
44278008,3
57307968,6
58974752,3
58974752,3
57722040,17
59148463,7
51928322,3
60575535,18
47948047,19
41085212,5
41085212,5
60047002,17
56106862,18
53846109,3
51449723,8
57687084,17
56910020,5
57089412,11
48889930,21
60531074,6
48146732,6
59880969,5
59880969,3
59446061,5
56479367,11
51165406,3
56935401,12
56935401,15
46720999,3
49511387,8
60620802,2
40060899,7
44276340,4
44276340,4
61093791,6
54073454,100
56593206,58
39593109,7
55360422,8
36087430,4
55355693,9
55355693,22
59591686,5
51033635,14
46363948,15
37666627,10
60258778,9
60258778,14
51518316,15
56950099,26
46972527,4
22482259,4
16927159,9
61289947,7
49024931,6
51598700,13
46032481,6
45692152,7
55215131,3
44489902,2
46683629,10
46683629,10
48819177,16
48819177,5
45677837,5
49335900,3
59832638,11
12142530,5
58316952,30
58316952,44
19543270,4
35875150,5
52073805,2
52000306,5
51271096,11
47900849,2
60228545,2
53593323,4
35645692,72
39552887,6
45802516,13
45802516,13
42225499,9
48157517,30
58314720,15
55819146,22
34527080,9
56736334,3
36543170,10
45833394,6
35715670,4
36662100,4
36662100,4
54328049,30
59549654,20
34089879,18
50809232,12
60845849,14
51271024,11
58293750,11
58293750,11
53076979,3
60871527,16
53689863,14
45544115,11
52917118,4
59109361,9
45748219,3
36435071,3
47372887,6
39202249,7
50723171,3
49515216,8
51670608,7
51039400,5
15980236,4
47237557,3
56533055,3
47607227,6
7934808,15
50856669,5
39389061,2
30801833,13
35716447,5
49042266,4
59173302,4
60128330,35
46930690,3
46930690,2
51951899,3
60754728,19
52863183,3
58618429,12
46075295,5
48126671,7
47716133,3
58571659,8
43385190,9
51244783,4
47643579,2
30819288,9
52270037,61
60603786,4
60808815,17
49399559,6
51011175,22
30962819,4
56522036,7
60964984,3
60964984,6
59325398,3
59989405,9
34165212,6
34165212,10
59768926,8
40565610,15
40340664,9
31006809,10
54276550,6
54205495,2
56550500,19
57346663,6
60590812,23
59492381,12
59417711,4
56271787,11
59763384,16
61251012,9
51444113,5
47544909,14
47544909,23
57338381,8
47126923,20
53280992,11
47583386,10
47583386,4
48327831,4
46968757,2
41203975,8
60821520,8
48982124,5
49574725,11
58585564,7
60843248,32
51135976,8
58541975,3
58596161,5
49827676,9
44475092,5
59133638,11
48563487,5
36494818,10
45406967,5
52570521,5
55106178,8
54782376,23
45221683,4
48677235,5
53967462,2
54666175,12
46527934,6
50119399,5
50119399,6
58164689,4
58164689,4
59170681,10
47383257,6
59247266,17
55019562,18
53941694,27
53941694,25
48003755,3
37783355,2
59765251,5
59288695,5
55531872,4
46143171,9
45503799,11
49926864,5
58983816,11
42690669,9
60396811,16
49364158,13
26525629,12
61035766,33
53921870,7
54614490,5
57944981,34
61684795,16
57495453,9
57495453,8
48782279,10
48142116,5
58647314,13
49754282,12
36052376,64
54349065,4
54349065,4
47988088,2
28330799,11
56807617,2
56807617,28
56807617,2
39528104,12
48816096,14
45414600,9
50250080,5
35216421,20
50389289,6
54506501,8
47483742,2
47483742,13
48998939,2
60467661,4
54952564,5
61757818,34
61757818,9
24703406,4
37408771,3
50405034,5
42808954,3
57505379,12
50534233,4
61138358,19
52583780,8
22011124,26
38508159,4
40499563,3
23512864,4
49598326,8
49598326,9
46407478,2
62077829,3
58975689,3
44823868,11
56365187,28
50560809,5
58076419,6
26919962,13
54768160,9
46402228,30
52271937,3
59108711,21
43945802,3
36776643,5
54474213,27
25692396,3
50214606,28
49024053,4
45370234,7
48096387,7
54388117,16
52545414,2
62053597,6
11553151,6
46168958,13
58870671,9
43161074,5
51170757,4
51170757,8
47292079,14
48232053,4
44141581,2
44141581,3
57394480,4
57394480,8
45757249,4
49584211,3
49584211,4
53669392,7
46930823,5
51705562,5
51126324,10
55966387,7
52397516,18
52397516,8
51332092,13
51332092,5
20094846,8
35049360,10
50795440,11
58344075,6
56590676,19
39665200,8
53134599,5
51061016,30
55984437,3
50646506,5
52813404,8
60714531,4
51928913,27
51928913,40
33865878,7
47910437,2
56409894,7
55458577,5
42294094,5
60563627,3
51177722,6
40352734,5
40352734,5
40352734,6
40352734,5
60425755,12
57969488,2
58197744,5
49740808,2
38890445,7
47067498,9
59050236,25
59050236,18
47312356,6
29193388,7
60066845,8
30001515,3
47126179,3
56156064,13
59425117,27
49510333,5
49510333,27
58359041,8
58359041,14
35007682,3
35007682,3
58549401,10
49347355,10
51288535,2
48277048,26
51148501,48
59517221,11
59973186,5
61241185,2
26897570,6
51876070,5
57130331,8
60862198,15
57967888,7
55813666,12
35282754,3
56139171,2
56907544,14
49489632,6
61340522,9
54275216,11
55658690,28
56035014,15
30397055,3
52928474,40
52928474,2
59957104,3
59978591,25
51323616,35
56542516,3
56542516,12
53107092,5
56770815,15
9563389,3
37964131,3
37964131,10
38681600,4
57730250,8
40826241,21
52816435,4
60281749,5
60723185,7
59692620,3
59692620,12
59692620,12
59692620,29
32569910,22
35973323,5
41057814,9
56537340,7
53029566,2
44276467,3
44276467,10
60124324,40
42068387,52
41453868,31
49731688,8
56555038,6
41774675,7
60641953,5
38572797,14
60142029,5
47148998,4
35943462,3
38308743,6
42065852,4
29025569,10
57861702,8
46034849,7
56351220,3
51444953,3
58902295,16
58743270,18
59920408,6
46852990,3
46852990,7
59731776,2
53263530,17
43451690,5
37627315,6
34171304,9
52024476,4
51157876,26
54360898,7
34703906,12
56129084,5
38364633,9
58899776,18
60275428,13
55897896,10
48425480,16
56793105,18
57843130,4
43512327,24
58300114,14
53715207,14
51488894,4
51446379,4
51446379,4
46986862,6
35030121,58
54028624,9
54028624,10
54028624,12
51432703,4
47071312,13
51531635,5
36072355,23
62061592,3
21163752,14
52741500,13
59112761,5
54856363,6
52402223,5
53563427,4
49132733,23
24123160,4
8907054,8
53417107,7
57560384,16
50717254,4
53877680,10
54518458,5
26350394,4
45761498,3
59059637,42
29545289,3
49889228,9
29417239,33
53630117,11
53630117,10
55039518,21
55039518,12
59853085,7
60367017,21
56860463,4
56386586,2
53427731,5
50514786,27
54073468,7
58817439,24
54921182,15
57993830,6
60337837,3
60337837,2
44052038,4
47843068,3
41950891,3
54345760,3
53669977,4
61313917,34
61313917,9
38106470,3
45293594,29
57960422,25
21329965,15
52329500,11
49350165,36
56882869,3
57941917,39
14386998,36
14386998,24
46196324,2
46196324,2
53434018,5
49818660,4
61285164,16
59913959,2
45173351,11
59625875,4
59832084,3
33201766,3
46198403,9
46198403,9
21058530,3
54762815,2
52215076,3
60405244,14
32505950,4
62065454,5
32016285,5
30540757,5
30540757,17
55043486,4
58915661,6
47592057,5
61862072,7
50067466,14
29848665,5
24781233,4
59575816,4
44972893,3
45170400,4
40654037,10
54958341,3
57619043,15
57619043,5
61599809,8
45497760,6
59070456,10
54150194,9
48138724,5
58847280,31
58023412,8
39140423,2
40721360,6
40721360,6
54221446,18
54221446,7
29690769,6
60351023,2
58111524,39
52503135,22
27598282,6
53807034,33
59866346,9
53405968,11
35650121,10
31180649,6
57770860,7
54354060,3
53582903,26
45266696,4
35035558,4
58329458,3
40504931,24
58275921,7
58275921,6
39290798,23
44637510,2
50209506,8
49807098,6
54839439,8
53753299,5
24100843,4
54617268,36
47361564,3
54811103,7
45173740,11
54519269,8
57420372,3
57420372,3
57420372,3
54664301,5
59682393,3
60401483,3
58665354,14
54003547,5
61702231,6
49079021,23
49079021,3
59413643,7
59413643,3
48112104,4
48112104,4
56262542,5
56262542,3
57255498,43
60515920,5
10908288,18
51746993,12
59562200,2
45712602,8
51474561,10
10026415,2
30622294,5
55516371,27
57768946,17
51039390,3
51039390,4
57233228,11
57233228,11
48163185,5
51444991,2
58237251,4
45971622,22
45943282,17
56091124,13
52096151,14
47673910,7
59558552,5
48587309,4
56498520,18
56498520,3
56498520,44
60881667,6
45643724,12
53456076,10
27646430,3
55256867,5
48542513,23
44087064,9
44087064,12
59699638,5
59923673,5
45862311,6
45862311,5
45944622,3
59083525,36
57343498,17
50871196,3
60927069,12
60927069,12
43945240,6
52016504,11
34250825,46
27503245,6
61384968,3
61384968,4
60962699,18
36503690,11
43540870,4
39246836,7
39246836,7
39246836,8
60791318,7
34144724,16
47180433,35
44099597,3
57197625,6
57160832,7
36932861,14
57336663,3
57336663,5
60973921,15
44061616,2
60938092,4
60938092,19
59660507,3
2599929,8
47148735,12
47148735,9
47148735,8
50968850,31
45801211,12
56701256,5
57005341,6
39254832,5
56961169,6
59911987,9
40398700,3
56647969,9
46429553,4
52963761,14
29190254,3
56597576,22
57764194,5
60822001,8
53037539,2
51613031,5
53109865,39
36099282,9
55667547,12
57449423,7
31285488,23
59214391,6
59214391,6
59214391,6
42445224,5
44085012,6
59777654,7
56561655,6
58519824,14
51011937,3
53558297,5
45614225,5
47122107,6
55904396,4
34752211,5
58345611,5
55365898,9
41664069,21
53040854,6
37034727,15
51624034,4
59428553,2
46239061,10
14531572,6
57554620,13
58759452,4
58759452,2
51104691,5
56804551,4
56804551,3
59688395,11
46846145,6
46846145,6
46846145,6
58599611,9
55644344,4
40717061,5
37044756,8
37044756,13
53772898,15
53956279,16
56770282,5
44156017,6
53010885,4
48627872,7
48627872,3
46032034,5
35630670,4
45729674,9
48197431,3
31842982,19
52708818,9
49520465,8
46848164,11
55826034,19
55920658,2
52031815,8
52031815,9
46011623,6
46011623,6
32737131,19
38518911,5
59288567,3
58341410,3
50642387,4
45843005,4
47322519,17
47322519,6
56864460,10
48418110,3
51059224,13
20864122,13
40301877,8
28694306,5
52553555,3
57804395,6
53275201,13
48491608,16
59179961,20
48035025,4
57543527,3
61172004,27
48107351,7
52202450,24
61835476,31
44192241,16
61177931,13
60308729,45
45219730,12
58601003,22
49507205,3
20477337,3
55027458,10
36502562,3
48855842,2
48605703,7
50389253,33
59033052,6
23629330,2
57900660,11
28065384,8
54792499,12
62103595,4
17122193,3
57475947,5
61063535,10
49970894,34
57880955,3
49343222,3
53650674,32
57620384,8
57620384,9
54990484,6
47814255,5
57694499,5
52353108,40
47979393,9
53895666,8
56969655,6
40779454,3
53402072,9
54982454,20
50903810,28
54532025,13
44949648,12
58879958,19
41015264,6
58816668,6
40761917,10
57716203,7
49866897,3
45353973,8
14112302,3
46298925,3
57447957,8
28446888,7
52872753,22
57530983,3
61932223,3
61932223,3
50337152,7
61820984,7
61774948,7
58052618,23
58604079,3
42897043,3
52342501,6
61452527,63
48099684,4
48355881,5
48355881,2
48355881,5
38930386,3
49898855,12
28345028,7
48166062,8
54761187,8
48275483,7
54930915,8
58033542,10
44709376,12
35645328,5
54101262,3
51008064,5
42741135,16
47506341,8
12508801,8
50768477,4
45285841,16
56805447,10
58919737,2
58919737,2
58919737,2
38488341,4
38488341,8
53865798,9
48261577,7
39389045,3
52356927,17
52822441,16
52822441,13
48141224,6
54705414,4
54705414,3
54705414,5
54090984,7
59773839,5
47772667,14
47772667,14
49902088,6
61144480,9
49094537,7
56061806,19
54684047,11
52636752,57
53334050,3
35916161,19
55986441,26
61162883,2
41464423,3
48058789,4
48780384,5
48780384,20
48780384,27
38452627,7
55528152,8
52800289,7
44850378,3
55881538,7
57449915,12
51973260,7
56437357,14
56551152,2
61185620,7
50975388,41
35280205,4
51530917,33
18086728,5
51134466,2
52794588,3
61307676,3
61307676,2
46330142,26
39424608,3
39424608,19
45728163,44
48445081,21
52673067,18
56105797,3
53594964,5
38115244,3
52078488,3
56527968,5
61094066,7
59557106,3
57058107,16
35671076,2
48844685,8
48844685,19
44345163,13
44345163,11
53260026,9
46149103,12
54017484,5
18769485,2
48623589,6
56989083,25
49407276,3
49407276,20
58424367,22
44293970,2
34348269,12
60492331,16
45840003,5
35820824,3
44593247,5
49215636,3
49215636,5
54267430,4
53104293,22
55397883,7
51302031,5
56842991,3
57976892,7
57976892,17
51146277,15
51146277,5
47139300,25
57732607,14
56698381,11
41497749,7
51624623,8
59081875,13
59081875,12
46487696,11
46487696,2
46487696,5
51952149,2
54153989,12
13391359,31
59199531,23
51790494,3
30437004,9
46154955,3
43719506,7
60700855,12
58971716,16
48422414,6
41631913,4
48560576,5
38975680,16
57236684,17
55794003,4
60247983,4
49573712,10
21612566,7
54123884,9
55875019,4
56298458,2
53033849,6
55955124,29
57728863,12
55405812,5
57316284,3
51531343,10
56760678,8
53063114,4
59472667,65
59627433,27
60684843,5
47046976,6
45895781,2
59133429,14
51149650,6
57887920,15
46906248,4
60067538,16
60753278,8
47165445,8
51299349,16
40893524,6
31721797,4
41236447,3
52655926,12
50638302,6
57610442,7
39420849,3
45953313,12
49386239,26
31610443,8
59851340,9
35749017,13
49182641,3
35519127,3
35609081,3
46244803,3
51819517,31
61122855,4
61122855,8
56266344,5
58164296,15
41443653,2
60832345,15
56513126,11
48455099,29
49692169,8
57503610,5
58219134,3
49698684,10
51402557,16
51009365,12
55922315,27
54119429,7
56567609,5
56567609,13
53173001,37
49146153,4
38976170,6
38976170,6
22724504,4
30351417,11
47023857,11
48855833,2
51325680,16
34498563,8
34498563,12
34498563,5
53009093,47
56704126,18
22105553,3
61503633,20
50505101,3
49069716,4
54701340,11
54713769,11
61396373,18
50275733,2
46428852,7
9491694,5
45257738,4
45257738,6
43026828,10
49767849,2
56810513,4
52425099,19
59195342,14
59890468,23
49300181,3
49300181,6
49300181,19
25068762,6
48275469,20
50492105,4
50492105,18
53601020,3
54543446,31
54671775,3
46253290,7
60923576,3
60923576,4
59335285,9
45061092,5
57587284,24
59732182,5
28409004,7
61750968,3
61930391,14
38445684,7
61046979,3
54683616,3
48258461,11
48258461,11
58118853,10
48560113,13
55514592,6
55514592,6
52474601,10
59227032,8
48993402,4
61184748,16
45321813,4
52361374,24
57608762,19
61348881,17
59790653,20
60466557,23
61826469,8
61410384,3
37600635,12
48285220,5
44176362,5
44741377,4
44741377,8
61910111,4
50085739,12
59268045,12
52233231,5
56240206,3
55257750,12
62016763,9
61453314,15
54895564,6
47350375,8
5641145,4
48370975,11
47714791,9
45335299,10
45335299,8
54539491,6
58043724,10
58043724,10
61112552,19
61054152,9
52237192,9
51122187,10
47786609,7
36277490,23
51806309,5
56929692,10
57434983,10
62017254,3
62017254,5
44965641,4
44965641,6
57836295,5
54376769,3
51039629,16
39417305,7
61857395,3
50479954,8
58502281,3
58502281,3
52485059,10
54197228,2
25552788,2
58200353,13
61123650,9
59139789,5
59139789,15
32385369,8
54553124,12
56935456,2
61515528,18
24634060,8
52323519,12
56836442,20
49152230,39
40182493,4
52547992,5
54816629,11
17560504,8
53354117,15
53354117,5
18083724,4
53020799,7
22472813,5
43592275,8
59656307,3
44219137,3
55754360,5
46762670,24
45564965,8
51496499,5
51496499,5
58455143,6
58455143,9
58455143,12
60637823,7
51898458,2
57596972,15
46097557,25
44570679,4
35514415,12
58425441,2
61326990,28
45958864,6
57768550,28
55605243,32
55732500,14
55880211,8
57142010,4
58353737,10
35403478,10
35653534,23
36135808,12
52951850,26
59056948,4
45989793,6
52026587,8
52026587,8
45570220,14
36967409,2
54159243,2
57503220,3
57503220,6
33929266,10
33929266,8
60067274,8
7400599,5
55920100,9
59728385,17
59728385,5
47507003,28
12580966,10
19856791,5
54084309,35
35815235,13
55507109,4
52898452,3
56999715,7
40321371,7
40078606,4
45670127,8
31086325,4
60849039,4
60849039,11
58857502,9
59859596,7
55838789,7
32037685,5
59520496,6
61385449,8
58002135,28
44404611,5
41888331,3
57371032,10
34376905,11
34376905,9
56879566,2
56690082,3
52094489,5
52823804,7
60681527,28
60681527,35
36910991,4
45779943,3
50778143,31
51757966,16
47751400,5
46987966,12
50679248,13
44065858,4
34833438,12
52076554,5
53646215,4
53689500,6
53832326,24
46029080,6
46029080,6
44098358,9
58078419,3
58861255,4
58861255,4
59190052,11
58307972,4
58497079,2
51452527,12
55181925,8
40220621,8
35238784,47
48493311,5
51734299,4
55089317,15
52255372,4
52255372,16
52255372,27
59103097,6
53884744,24
50465388,2
43877447,3
47945915,46
48683481,11
53843314,6
53843314,7
53378744,9
41283570,4
41283570,4
41283570,6
41283570,8
51860451,15
30000493,10
46104862,3
47101241,6
51477730,7
56600513,22
27693500,4
35841260,2
39797549,9
60438238,4
31088387,4
59119480,8
61430570,9
46787780,8
54193845,3
45688725,5
58532269,10
44857932,5
50840374,5
36998895,4
56675218,9
41251887,9
55635617,7
55635617,13
53557462,9
52997442,7
61277938,9
52954445,27
56780259,5
56795135,11
60222633,29
61291944,6
58114908,21
53686581,12
53686581,16
45875492,9
55838293,15
41649750,24
51640536,14
35810167,20
35910807,5
29226495,4
44416235,3
49214729,3
19986180,2
52815795,5
47988552,8
37099857,11
37099857,5
54325306,3
53343765,14
29022074,6
53858562,6
53858562,6
42853131,19
54768242,36
61286510,5
44887501,3
26706093,9
26380793,4
38495576,8
44732277,10
44732277,5
44732277,4
60463112,7
32552094,2
58651463,35
47496721,28
40150124,8
52242559,3
45691003,8
61919898,8
23961579,4
32039282,4
58668772,7
50720068,5
46266173,3
61708366,12
26793933,8
58662108,6
55650929,19
24697434,7
50654169,9
53797949,3
37640221,5
49769214,4
49756412,3
59299485,13
58143209,40
54670543,3
58036657,27
52404996,5
42217104,11
52308912,27
61440071,9
48324681,7
2355736,14
54732053,14
53977943,8
49768184,7
15753461,16
60978403,3
44244871,2
44244871,3
52444342,13
55024587,2
26353940,3
54697672,2
61524232,4
57426051,9
22511171,8
61495295,12
61360677,4
44829939,17
58590940,4
46363450,10
59605163,37
61897875,10
45208122,34
35008786,2
49970063,8
52646067,9
61907272,14
52465759,3
46286662,51
40669142,4
55496659,25
55496659,10
33053965,4
44197085,7
46175328,6
58614806,3
50938386,5
60465699,3
47934496,9
61759281,10
47910183,14
50763245,19
50366948,2
56900203,7
53915914,37
49971119,15
49971119,15
47381554,6
47381554,5
47381554,6
61680839,4
26475839,5
29697765,2
50274772,3
46526911,5
46526911,6
47849309,18
45835629,2
54372473,16
54372473,2
47638968,4
45993859,6
55087795,6
50641364,3
35816811,9
44572840,7
57148308,13
57148308,12
53776064,13
51175694,6
51175694,14
39396383,4
39396383,3
47140371,5
55331525,8
30564191,3
42027978,5
51177539,9
17491113,6
57004151,10
59407368,6
54282723,5
54282723,5
59038729,4
47035786,3
52042947,21
60654505,5
22411302,2
58107453,13
49650495,12
46274359,3
35853200,8
51107986,2
51007708,13
55498018,43
55663685,3
55663685,5
33971677,3
38243739,7
38243739,9
42065959,5
56219247,6
60324483,3
46105408,10
46105408,18
51212954,14
54061622,21
47621731,7
47020426,7
51690960,32
44316114,12
44316114,9
44666942,22
56527130,9
18608867,2
51244629,11
55986328,6
52078574,3
51508195,6
37736577,15
60805126,28
41099636,5
57005170,26
55151384,4
54160267,11
61406934,37
42057503,17
53412388,7
53412388,11
60026311,6
55383267,10
53021653,7
53021653,16
53021653,12
45679519,9
40954760,6
55679287,9
43402241,13
56065803,12
60720038,11
59617076,5
53139997,10
53139997,4
60038993,19
59332808,3
50567788,3
47958296,5
51895187,11
52851703,24
52851703,7
52851703,66
39963353,24
27801650,7
39539809,5
39539809,5
39539809,5
60098424,16
56398278,5
36855872,4
59874696,5
59874696,8
52483202,6
56745689,7
55999186,27
53057823,2
53057823,2
55549688,10
60719291,159
47163131,7
60188333,3
40492514,5
40691472,15
57210894,21
38161903,7
31470537,3
55414528,3
51305008,19
47176792,2
47176792,10
47176792,6
59267375,18
55431777,9
51371652,5
51371652,4
52909709,3
56017016,15
60221345,66
60221345,27
59394243,21
55147593,4
58343021,34
57852702,3
57189086,5
59630553,5
49500097,3
49500097,4
57821492,25
46907618,26
34518024,3
56095564,16
59442774,4
58333753,2
58333753,4
61143274,18
31702443,5
46787276,3
51139067,12
23045791,28
59528107,3
59528107,12
56169481,3
58531476,2
22384372,9
35692190,6
30539832,19
60598065,16
37028111,2
51129248,22
51419730,51
56603005,14
61477242,7
46113475,3
49199926,28
52395263,17
56526054,6
60758121,11
44219818,6
46295497,9
55592524,10
48256474,10
44188860,5
52900023,11
52900023,11
60815187,43
52057905,43
46618594,3
43730476,6
56007281,9
52750548,2
54230280,17
58283637,4
52551226,5
33835066,15
51043947,7
47740061,5
51953561,7
35458566,15
52021029,10
59978985,5
59978985,6
59978985,14
28817647,8
44524402,26
53513787,6
54288385,5
58643756,22
58569645,17
48427771,14
48427771,17
58277755,9
56105001,3
54572203,19
33723008,7
49507542,27
53612896,8
58272139,7
48539927,5
59295179,11
42622533,8
42622533,8
33003978,21
24419790,7
36701919,5
49030444,4
54096193,19
54096193,24
39580618,3
57670305,10
58497747,2
21006552,24
53307761,14
32588461,6
54613331,77
45232158,2
53856619,35
53673112,15
55516409,12
36368884,6
53524028,9
62067133,4
61466039,7
61828944,22
50331317,30
55140990,9
44047349,9
59567194,6
53449679,3
50929418,10
24232480,13
45518076,8
16496397,4
44906455,16
60399776,7
60399776,3
39728266,16
15814396,2
45318232,4
58010969,16
60563964,4
54921671,2
59912893,23
53684726,3
53684726,3
49876086,10
58075553,15
55610305,5
58577763,5
26263507,3
54921926,5
57628353,20
47958507,4
47958507,4
50691743,22
47793467,4
41022233,2
53590661,2
52948206,7
55588314,7
33390569,16
46574305,2
59811956,33
49560716,6
