id,n_lines
35582760,11
44880205,12
49855892,19
50778237,9
50808088,6
60391149,62
58838403,3
54748483,20
61999948,48
49208329,2
50170487,46
54702455,44
58245583,5
56511238,5
46459795,18
51440218,39
42191221,25
57528193,8
45365651,6
45365651,5
26298655,6
38006726,79
49706472,19
48577496,18
61204807,7
31371440,17
54333229,106
54333229,32
55883104,35
52763444,32
53666321,5
61164114,29
48356840,25
39762540,23
60244919,68
21139373,15
40544295,15
47203489,40
31317250,8
52140295,27
52140295,26
33445270,30
60892119,64
45781869,15
58030507,2
52794991,3
50153793,29
46222332,25
23943617,8
23943617,3
55499053,66
58612293,32
54777695,11
47664090,11
49788704,23
57135921,37
20184370,8
60578567,22
60578567,49
48985368,10
53874574,46
11640833,6
57188837,31
48285547,13
57036314,17
52912921,29
50457321,14
50586319,27
60711661,27
56969834,6
50950216,5
61498003,4
53351190,13
47954826,17
47954826,36
40926216,24
38677974,2
42235949,16
57067200,7
57067200,9
24626834,24
53156597,7
62088473,7
54119065,12
35501634,57
43154058,14
46836448,59
60154853,14
61330348,17
61330348,11
31607867,6
18160889,13
60345262,66
51942631,5
49031447,10
58452258,33
26118748,24
58342277,15
58342277,2
61264326,31
49672626,14
53280994,17
61535274,4
61855788,9
18773991,7
50956975,9
38972866,8
48718739,66
61575958,12
51930083,13
55544767,31
28064362,3
58365336,3
57973361,2
50542223,12
6293044,6
54649702,8
61863066,20
56240507,15
60461626,28
